SNM1 X,SNM1 Y
1.09999980159091,5.822977663392603e-08
1.099999801039472,5.821604070198239e-08
1.099999800485992,5.820267201115796e-08
1.099999799930463,5.818966967037997e-08
1.099999799372877,5.817703284580739e-08
1.099999798813228,5.816476055534903e-08
1.09999979825151,5.81528520868401e-08
1.099999797687714,5.814130645178989e-08
1.099999797121834,5.813012297360382e-08
1.099999796553864,5.811930074106206e-08
1.099999795983797,5.8108839026091e-08
1.099999795411624,5.809873690689476e-08
1.09999979483734,5.808899368568423e-08
1.099999794260937,5.807960868143657e-08
1.099999793682409,5.807058096628995e-08
1.099999793101748,5.806190983996716e-08
1.099999792518947,5.805359450818461e-08
1.099999791933999,5.804563432956827e-08
1.099999791346896,5.803802860819833e-08
1.099999790757633,5.803077649914736e-08
1.099999790166201,5.802387736837763e-08
1.099999789572593,5.801733052792759e-08
1.099999788976803,5.801113531140539e-08
1.099999788378822,5.800529097946693e-08
1.099999787778644,5.799979696522756e-08
1.099999787176261,5.799465249573303e-08
1.099999786571667,5.798985700743616e-08
1.099999785964853,5.798540982390639e-08
1.099999785355812,5.798131040105759e-08
1.099999784744538,5.797755800452902e-08
1.099999784131022,5.79741521249433e-08
1.099999783515257,5.797109204155619e-08
1.099999782897235,5.796837729386603e-08
1.09999978227695,5.796600730182727e-08
1.099999781654394,5.796398138347141e-08
1.099999781029558,5.79622990556088e-08
1.099999780402437,5.796095976759305e-08
1.099999779773021,5.795996291815599e-08
1.099999779141304,5.795930804250896e-08
1.099999778507278,5.795899460253511e-08
1.099999777870935,5.795902200301315e-08
1.099999777232268,5.795938977257973e-08
1.099999776591269,5.796009743512542e-08
1.09999977594793,5.796114454491438e-08
1.099999775302243,5.79625305578745e-08
1.099999774654201,5.796425495531388e-08
1.099999774003796,5.796631731639074e-08
1.099999773351021,5.796871727734566e-08
1.099999772695866,5.797145420737584e-08
1.099999772038325,5.797452784794633e-08
1.09999977137839,5.797793753462973e-08
1.099999770716052,5.798168312012976e-08
1.099999770051305,5.798576391213914e-08
1.099999769384139,5.799017965298265e-08
1.099999768714547,5.799493002427479e-08
1.099999768042521,5.800001443553196e-08
1.099999767368053,5.800543254939488e-08
1.099999766691135,5.801118407021962e-08
1.099999766011758,5.801726858835336e-08
1.099999765329915,5.802368582221756e-08
1.099999764645598,5.803043523621015e-08
1.099999763958798,5.803751662186855e-08
1.099999763269508,5.804492960271283e-08
1.099999762577718,5.805267370517763e-08
1.099999761883422,5.806074882664202e-08
1.09999976118661,5.806915456919006e-08
1.099999760487274,5.807789059455534e-08
1.099999759785407,5.808695663776269e-08
1.099999759080999,5.809635235153162e-08
1.099999758374043,5.810607748991819e-08
1.09999975766453,5.811613175269355e-08
1.099999756952451,5.812651485551089e-08
1.099999756237799,5.813722654374997e-08
1.099999755520564,5.814826660642549e-08
1.099999754800739,5.815963471936471e-08
1.099999754078315,5.817133062935477e-08
1.099999753353283,5.818335411041794e-08
1.099999752625634,5.819570503401358e-08
1.099999751895361,5.820838304266707e-08
1.099999751162455,5.822138795947315e-08
1.099999750426906,5.823471957502206e-08
1.099999749688707,5.824837771671315e-08
1.099999748947849,5.826236209232186e-08
1.099999748204322,5.827667264256702e-08
1.099999747458119,5.829130904434669e-08
1.09999974670923,5.83062712334175e-08
1.099999745957646,5.832155896379043e-08
1.09999974520336,5.833717210387292e-08
1.099999744446361,5.835311053592167e-08
1.099999743686642,5.836937405500746e-08
1.099999742924193,5.838596249534989e-08
1.099999742159005,5.840287579901841e-08
1.09999974139107,5.842011374496163e-08
1.099999740620378,5.843767618866427e-08
1.099999739846921,5.845556318684754e-08
1.099999739070689,5.847377444389946e-08
1.099999738291673,5.849230983358564e-08
1.099999737509864,5.851116946783742e-08
1.099999736725254,5.85303530856772e-08
1.099999735937833,5.854986057508482e-08
1.099999735147591,5.856969192841324e-08
1.09999973435452,5.858984708399579e-08
1.099999733558611,5.861032593827436e-08
1.099999732759854,5.863112841427473e-08
1.099999731958239,5.865225441649778e-08
1.099999731153758,5.867370401247276e-08
1.099999730346402,5.869547704823269e-08
1.09999972953616,5.871757355601985e-08
1.099999728723024,5.873999342623485e-08
1.099999727906984,5.876273675851597e-08
1.099999727088031,5.878580336351852e-08
1.099999726266155,5.880919334085657e-08
1.099999725441346,5.883290669363459e-08
1.099999724613596,5.885694333995783e-08
1.099999723782894,5.888130323737184e-08
1.099999722949231,5.890598656383362e-08
1.099999722112597,5.893099316279868e-08
1.099999721272984,5.895632317698623e-08
1.09999972043038,5.898197655005581e-08
1.099999719584776,5.900795332034152e-08
1.099999718736163,5.903425357557593e-08
1.099999717884531,5.90608772936331e-08
1.09999971702987,5.908782458025556e-08
1.09999971617217,5.911509539653537e-08
1.099999715311422,5.914268996584577e-08
1.099999714447615,5.917060816219328e-08
1.099999713580739,5.919885020008705e-08
1.099999712710785,5.922741602268519e-08
1.099999711837742,5.925630582152045e-08
1.099999710961602,5.928551965116314e-08
1.099999710082353,5.931505760949964e-08
1.099999709199985,5.934491967843513e-08
1.099999708314489,5.937510613048806e-08
1.099999707425854,5.940561697338029e-08
1.09999970653407,5.943645229997552e-08
1.099999705639127,5.946761229851281e-08
1.099999704741015,5.949909709328898e-08
1.099999703839723,5.953090675492907e-08
1.099999702935242,5.956304142366457e-08
